interview__key,r_members__id,decision_code,decision_label,decision_maker_1,decision_maker_2,decision_maker_3,decision_maker_4,decision_maker_5,decision_maker_6,decision_maker_7,decision_maker_8,decision_maker_9,decision_maker_10
"17-63-55-71",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,3,,,,,,,
"17-63-55-71",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,3,,,,,,,
"17-63-55-71",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,3,,,,,,,
"17-63-55-71",2,"weai_16","Expenditure on Children's Education",1,2,3,,,,,,,
"17-63-55-71",2,"weai_17","How to Allocate Remittances",1,2,3,,,,,,,
"17-63-55-71",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,3,,,,,,,
"17-63-55-71",2,"weai_19","Whether They Attend a Training or Seminar",1,2,3,,,,,,,
"17-63-55-71",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,3,,,,,,,
"17-63-55-71",2,"weai_21","Use of Land",1,2,3,,,,,,,
"08-89-64-68",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"08-89-64-68",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"08-89-64-68",1,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
"08-89-64-68",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"08-89-64-68",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"08-89-64-68",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"08-89-64-68",1,"weai_16","Expenditure on Children's Education",1,2,,,,,,,,
"08-89-64-68",1,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"08-89-64-68",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"08-89-64-68",1,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"08-89-64-68",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"08-89-64-68",1,"weai_21","Use of Land",1,2,,,,,,,,
"40-29-00-57",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"40-29-00-57",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"40-29-00-57",1,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
"40-29-00-57",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"40-29-00-57",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"40-29-00-57",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"40-29-00-57",1,"weai_16","Expenditure on Children's Education",1,2,,,,,,,,
"40-29-00-57",1,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"40-29-00-57",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"40-29-00-57",1,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"40-29-00-57",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"40-29-00-57",1,"weai_21","Use of Land",1,2,,,,,,,,
"86-10-11-11",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,,,,,,
"86-10-11-11",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,,,,,,
"86-10-11-11",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,,,,,,
"86-10-11-11",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,,,,,,
"86-10-11-11",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"86-10-11-11",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"86-10-11-11",2,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
"86-10-11-11",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"86-10-11-11",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"86-10-11-11",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"86-10-11-11",2,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"86-10-11-11",2,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"86-10-11-11",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"86-10-11-11",2,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"86-10-11-11",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"86-10-11-11",2,"weai_21","Use of Land",1,,,,,,,,,
"80-48-57-31",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"80-48-57-31",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"80-48-57-31",1,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"80-48-57-31",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"80-48-57-31",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"80-48-57-31",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"80-48-57-31",1,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"80-48-57-31",1,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"80-48-57-31",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"80-48-57-31",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"80-48-57-31",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"80-48-57-31",1,"weai_21","Use of Land",1,,,,,,,,,
"03-33-65-79",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",7,,,,,,,,,
"03-33-65-79",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",7,,,,,,,,,
"03-33-65-79",1,"weai_12","How Much Money to Spend on Food?",7,,,,,,,,,
"03-33-65-79",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",7,,,,,,,,,
"03-33-65-79",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",7,,,,,,,,,
"03-33-65-79",1,"weai_15","Purchase and Sale of Land and Houses?",7,,,,,,,,,
"03-33-65-79",1,"weai_16","Expenditure on Children's Education",7,,,,,,,,,
"03-33-65-79",1,"weai_17","How to Allocate Remittances",7,,,,,,,,,
"03-33-65-79",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",7,,,,,,,,,
"03-33-65-79",1,"weai_19","Whether They Attend a Training or Seminar",7,,,,,,,,,
"03-33-65-79",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",7,,,,,,,,,
"03-33-65-79",1,"weai_21","Use of Land",7,,,,,,,,,
"86-28-43-28",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"86-28-43-28",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"86-28-43-28",1,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"86-28-43-28",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"86-28-43-28",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"86-28-43-28",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"86-28-43-28",1,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"86-28-43-28",1,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"86-28-43-28",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"86-28-43-28",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"86-28-43-28",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"86-28-43-28",1,"weai_21","Use of Land",1,,,,,,,,,
"95-58-64-05",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,2,,,,,,,,
"95-58-64-05",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,,,,,,
"95-58-64-05",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,2,,,,,,,,
"95-58-64-05",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,2,,,,,,,,
"95-58-64-05",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"95-58-64-05",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"95-58-64-05",1,"weai_12","How Much Money to Spend on Food?",2,,,,,,,,,
"95-58-64-05",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"95-58-64-05",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"95-58-64-05",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"95-58-64-05",1,"weai_16","Expenditure on Children's Education",2,,,,,,,,,
"95-58-64-05",1,"weai_17","How to Allocate Remittances",2,,,,,,,,,
"95-58-64-05",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"95-58-64-05",1,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"95-58-64-05",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"95-58-64-05",1,"weai_21","Use of Land",1,2,,,,,,,,
"95-58-64-05",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,2,,,,,,,,
"95-58-64-05",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,,,,,,
"95-58-64-05",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,2,,,,,,,,
"95-58-64-05",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,2,,,,,,,,
"95-58-64-05",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"95-58-64-05",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"95-58-64-05",2,"weai_12","How Much Money to Spend on Food?",2,,,,,,,,,
"95-58-64-05",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"95-58-64-05",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"95-58-64-05",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"95-58-64-05",2,"weai_16","Expenditure on Children's Education",2,,,,,,,,,
"95-58-64-05",2,"weai_17","How to Allocate Remittances",2,,,,,,,,,
"95-58-64-05",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"95-58-64-05",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"95-58-64-05",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"95-58-64-05",2,"weai_21","Use of Land",1,,,,,,,,,
"51-45-88-78",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"51-45-88-78",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"51-45-88-78",2,"weai_12","How Much Money to Spend on Food?",2,,,,,,,,,
"51-45-88-78",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",2,,,,,,,,,
"51-45-88-78",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",2,,,,,,,,,
"51-45-88-78",2,"weai_15","Purchase and Sale of Land and Houses?",2,,,,,,,,,
"51-45-88-78",2,"weai_16","Expenditure on Children's Education",2,,,,,,,,,
"51-45-88-78",2,"weai_17","How to Allocate Remittances",2,,,,,,,,,
"51-45-88-78",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",2,,,,,,,,,
"51-45-88-78",2,"weai_19","Whether They Attend a Training or Seminar",2,,,,,,,,,
"51-45-88-78",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",2,,,,,,,,,
"51-45-88-78",2,"weai_21","Use of Land",2,,,,,,,,,
"90-62-42-39",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"90-62-42-39",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"90-62-42-39",1,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"90-62-42-39",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"90-62-42-39",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"90-62-42-39",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"90-62-42-39",1,"weai_16","Expenditure on Children's Education",1,2,,,,,,,,
"90-62-42-39",1,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"90-62-42-39",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"90-62-42-39",1,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"90-62-42-39",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"90-62-42-39",1,"weai_21","Use of Land",1,2,,,,,,,,
"81-24-00-67",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,,,,,,
"81-24-00-67",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,,,,,,
"81-24-00-67",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,,,,,,
"81-24-00-67",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,,,,,,
"81-24-00-67",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"81-24-00-67",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"81-24-00-67",1,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"81-24-00-67",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"81-24-00-67",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"81-24-00-67",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"81-24-00-67",1,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"81-24-00-67",1,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"81-24-00-67",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"81-24-00-67",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"81-24-00-67",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"81-24-00-67",1,"weai_21","Use of Land",1,,,,,,,,,
"12-70-32-30",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"12-70-32-30",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"12-70-32-30",1,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
"12-70-32-30",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"12-70-32-30",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"12-70-32-30",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"12-70-32-30",1,"weai_16","Expenditure on Children's Education",1,2,,,,,,,,
"12-70-32-30",1,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"12-70-32-30",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"12-70-32-30",1,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"12-70-32-30",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"12-70-32-30",1,"weai_21","Use of Land",1,2,,,,,,,,
"82-97-70-37",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,2,,,,,,,,
"82-97-70-37",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,2,,,,,,,,
"82-97-70-37",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,2,,,,,,,,
"82-97-70-37",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,2,,,,,,,,
"82-97-70-37",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,2,,,,,,,,
"82-97-70-37",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,2,,,,,,,,
"82-97-70-37",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,,,,,,
"82-97-70-37",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,2,,,,,,,,
"82-97-70-37",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,2,,,,,,,,
"82-97-70-37",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"82-97-70-37",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"82-97-70-37",1,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"82-97-70-37",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"82-97-70-37",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"82-97-70-37",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"82-97-70-37",1,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"82-97-70-37",1,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"82-97-70-37",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"82-97-70-37",1,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"82-97-70-37",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"82-97-70-37",1,"weai_21","Use of Land",1,,,,,,,,,
"62-46-14-70",3,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,3,,,,,,,
"62-46-14-70",3,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,3,,,,,,,
