interview__key,r_crop__id,crop_area,cp06,crop_harvest,crop_output,crop_unit,crop_unit_1,crop_sale,crop_saleamt,crop_slunits,crop_slunits_1,crop_price,crop_buyer__1,crop_buyer__2,crop_buyer__3,crop_buyer__4,crop_buyer__5,crop_buyer__6,crop_buyer__96,crop_buyer_oth,crop_buyer_where,crop_homecons,crop_clunits,crop_cunits_1,cp_stor,cpamt,cpunits2,cpunits2_oth,crop_inkind_pay,payment_unit,payment_unit_oth,crop_gifts,gift_unit,gift_unit_oth,crop_oth_uses,crop_ouse_oth,ouses_unit,ouses_unit_oth,crp_irrig,irrig__1,irrig__2,irrig__3,irrig__4,irrig__5,irrig__6,irrig__96,irrig__n888,irrig__n999,irrig_others,irrig_method__1,irrig_method__2,irrig_method__3,irrig_method__4,irrig_method__96,irrig_method__n888,irrig_method__n999,seed,var_trait_1__1,var_trait_1__2,var_trait_1__3,var_trait_1__4,var_trait_1__5,var_trait_1__6,var_trait_1__7,var_trait_1__8,var_trait_1__9,var_trait_1__10,var_trait_1__11,var_trait_1__12,var_trait_1__13,var_trait_1__14,var_trait_1__15,var_trait_1__16,var_trait_1__17,var_trait_1__18,var_trait_1__19,var_trait_1__20,var_trait_1__96,var_trait_1_other,seed_source_1,seed_source_oth_1,seed_amt_1,seed_amtunits,seed_amtunits_oth,seed_price_1,cp07,cp08,cp09,cp11
"83-56-74-03","MAIZE","4","Yes","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"83-56-74-03","PUMPKIN","I don't Know","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,
"01-68-97-25","MAIZE","3","No","Yes",15,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","13","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"01-68-97-25","MILLET/MAIWA","3","Yes","Yes",1,"25kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","1","25kg bag","","I don't know",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,,,,,"No","No","No","No"
"01-68-97-25","SORGHUM","3","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,,,,,"No","No","No","No"
"66-08-16-26","MAIZE","1","No","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"93-32-02-54","MAIZE","0.3","No","No",,,"",,,,"",,,,,,,,,,,,,"","Yes","3","50 kg bag","",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No",,,,"Yes",,,,"No","No","No","No"
"90-54-49-60","MAIZE","3","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","Yes"
"90-54-49-60","MILLET/MAIWA","3","No","No",,,"",,,,"",,,,,,,,,,,,,"","Yes","20","50 kg bag","",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","Yes"
"31-84-01-85","MAIZE","4","No","Yes",8,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","8","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"40-47-23-70","MILLET/MAIWA","1.7","No","Yes",10,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","10","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"97-69-93-58","MAIZE","1.2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","Yes"
"16-58-48-79","MAIZE","1","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"16-58-48-79","SORGHUM","1","Yes","Yes",125,"Kilograms","","No",,,"",,,,,,,,,,,125,"Kilograms","","Yes","125","Kilograms","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"05-01-86-08","BEANS/COWPEA","0.2","Yes","Yes",1,"25kg bag","","No",,,"",,,,,,,,,,,1,"10kg bag","","Yes","1","10kg bag","","2","2kg packet","",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,"No","No","No","No","No"
"05-01-86-08","MAIZE","0.4","Yes","Yes",5,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","4","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"05-01-86-08","MILLET/MAIWA","0.1","No","Yes",1,"25kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","1","25kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"52-25-69-44","MAIZE","3","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"35-69-94-08","MAIZE","3","No","Yes",20,"50 kg bag","","Yes",10,"50 kg bag","",250,"Yes","No","No","No","No","No","No",,,10,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"35-69-94-08","MILLET/MAIWA","3","No","Yes",18,"50 kg bag","","No",,,"",,,,,,,,,,,18,"10kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"50-21-50-41","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"50-21-50-41","MILLET/MAIWA","0.5","No","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"50-21-50-41","SORGHUM","0.7","No","Yes",5,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","5","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"55-68-88-94","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes",,"No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"07-70-44-38","SORGHUM","1","No","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"59-31-16-60","MAIZE","7","No","Yes",200,"Kilograms","","No",,,"",,,,,,,,,,,50,"Kilograms","","Yes","150","Kilograms","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"84-43-04-55","BEANS/COWPEA","0.1","Yes","Yes",1,"25kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","1","25kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"84-43-04-55","MAIZE","0.3","Yes","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","3","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"84-43-04-55","PUMPKIN","0.1","Yes","Yes",25,"Numbers","","No",,,"",,,,,,,,,,,20,"Numbers","","Yes","5","Numbers","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"90-23-91-34","MILLET/MAIWA","1","No","Yes",6,"25kg bag","","No",,,"",,,,,,,,,,,6,"25kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"00-25-69-00","MAIZE","0.5","No","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,"Yes",,,,"No","No","No","No"
"13-06-00-33","GREEN VEGETABLE","0.1","Yes","Yes",8,"Basins","","Yes",2,"Basins","",4,"Yes","No","No","No","No","No","No",,,1,"Basins","","No",,,"","0",,"",0,,"","0","",,"","Yes",0,0,1,0,0,0,1,0,0,"Household piped water","No","Yes","Yes","No","No","No","No",,"No","No","No","No",,"Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","No","No"
"77-13-46-95","MAIZE","4","No","Yes",10,"50 kg bag","","Yes",9,"50 kg bag","",350,"No","Yes","No","No","No","No","No",,,1,"50 kg bag","","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"58-43-21-07","MAIZE","2","No","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"54-82-42-61","MAIZE","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"47-33-25-93","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes","No","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"35-34-76-48","MAIZE","1.2","No","Yes",4,"Other (please specify)","full bakkie","No",,,"",,,,,,,,,,,3,"50 kg bag","","Yes","I don't know",,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,,,,,"No","No","No","No"
"35-34-76-48","MILLET/MAIWA","I don't Know","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,,,,,,,,
"35-34-76-48","SORGHUM","I don't Know","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,,,,,,,,
"73-42-30-97","MAIZE","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"38-84-78-59","BEANS/COWPEA","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","Yes","1","25kg bag","",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,,,,,"No","No","No","No"
"38-84-78-59","MAIZE","10","Yes","Yes",29,"50 kg bag","","No",,,"",,,,,,,,,,,5,"50 kg bag","","Yes","24","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,,,,,"No","No","No","No"
"38-84-78-59","PUMPKIN","12","Yes","Yes",1,"Tonnes","","No",,,"",,,,,,,,,,,-88,,"","Yes","300","Numbers","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,,,,,"No","No","No","No"
"56-61-77-64","MAIZE","0.001","Yes","Yes",5,"25kg bag","","No",,,"",,,,,,,,,,,5,"25kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"50-82-91-34","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"83-60-63-11","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"80-51-82-08","CABBAGE","0.01","No","Yes",-88,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,0,1,0,0,0,0,0,0,"","No","Yes","No","No","No","No","No",,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","No","No"
"49-80-85-60","MAIZE","2","No","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"49-80-85-60","MILLET/MAIWA","1","No","Yes",4,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","3","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"81-64-86-08","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"33-82-62-40","BEANS/COWPEA","0.2","No","Yes",4,"50 kg bag","","No",,,"",,,,,,,,,,,3,"50 kg bag","","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No",,"No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"33-82-62-40","MAIZE","2.5","No","Yes",33,"50 kg bag","","No",,,"",,,,,,,,,,,30,"50 kg bag","","Yes","3","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No",,"No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"33-82-62-40","MILLET/MAIWA","2.5","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes",,"No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"33-82-62-40","SORGHUM","0.1","No","Yes",6,"50 kg bag","","No",,,"",,,,,,,,,,,5,"50 kg bag","","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"56-48-48-33","MAIZE","0.2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"19-43-49-26","MAIZE","2","No","Yes",25,"Other (please specify)","bags","Yes",15,"Other (please specify)","bags",400,"Yes","No","No","No","No","No","No",,,10,"Other (please specify)","bags","Yes","15","Other (please specify)","bags","0",,"",2,"Basins","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"19-43-49-26","MILLET/MAIWA","1","No","Yes",15,"Other (please specify)","bags","Yes",10,"Other (please specify)","bags",500,"Yes","No","No","No","No","No","No",,,1,"Other (please specify)","bag","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"52-63-91-75","MAIZE","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"52-63-91-75","MILLET/MAIWA","0.2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"37-44-93-64","MAIZE","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"37-44-93-64","PUMPKIN","0.001","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"02-40-91-04","OTHER SPECIFY","6","Yes","Yes",50,"Numbers","","No",,,"",,,,,,,,,,,50,"Numbers","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"No",,,,"No","No","No","No"
"02-40-91-04","MAIZE","6","Yes","Yes",5,"25kg bag","","Yes",3,"25kg bag","",350,"Yes","No","No","No","No","No","No",,,2,"25kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"18-26-92-76","OTHER SPECIFY","0.1","Yes","Yes",6,"Basins","","Yes",6,"Basins","",350,"Yes","No","No","No","No","No","No",,,1,"Basins","","No",,,"","10","Kilograms","",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","Yes","No"
"18-26-92-76","MAIZE","2","Yes","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"18-26-92-76","TOMATO","0.1","Yes","Yes",3,"Crates","","Yes",3,"Crates","",300,"Yes","No","No","No","No","No","No",,,1,"Crates","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","Yes","No"
"18-26-92-76","SORGHUM","1","Yes","Yes",12,"Kilograms","","No",,,"",,,,,,,,,,,0,,"","Yes","5","Kilograms","","0",,"",0,,"","9","chicken feed","Kilograms","","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","Yes","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"94-90-21-30","MAIZE","3","No","Yes",21,"50 kg bag","","Yes",20,"50 kg bag","",250,"Yes","No","No","No","No","No","No",,,1,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,,"Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"62-93-86-46","MAIZE","5","No","Yes",5,"25kg bag","","No",,,"",,,,,,,,,,,1,"25kg bag","","Yes","I don't know",,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"85-20-92-08","MAIZE","0.2","No","Yes",1,"25kg bag","","No",,,"",,,,,,,,,,,1,"10kg bag","","Yes","I don't know",,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"83-41-72-29","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"Yes","No","No","No"
"21-46-08-35","MAIZE","1","Yes","Yes",7,"50 kg bag","","No",,,"",,,,,,,,,,,7,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"21-46-08-35","SORGHUM","1","Yes","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"37-32-34-84","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"13-52-22-69","MAIZE","5","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"39-17-92-41","MAIZE","4","No","Yes",49,"50 kg bag","","Yes",29,"50 kg bag","",350,"No","Yes","No","No","No","No","No",,,11,"50 kg bag","","No",,,"","6","50 kg bag","",3,"50 kg bag","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"86-99-45-42","MILLET/MAIWA","2","No","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes",,,,,,,,"No","No","No","No"
"56-98-53-98","MAIZE","0.7","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"56-98-53-98","MILLET/MAIWA","0.2","No","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
